1639118791.5969431|1639118791.649128|0.0521848201751709
1639118791.649601|1639118791.698532|0.048931121826171875
1639118791.7025862|1639118791.756683|0.05409693717956543
1639118791.754714|1639118791.8067992|0.052085161209106445
1639118791.806129|1639118791.858186|0.05205702781677246
1639118791.856977|1639118791.90881|0.05183291435241699
1639118791.910367|1639118791.961778|0.05141091346740723
1639118791.961246|1639118792.01195|0.050704002380371094
1639118792.014285|1639118792.065845|0.0515599250793457
1639118792.06511|1639118792.117752|0.052642107009887695
1639118792.116181|1639118792.169305|0.053124189376831055
1639118792.1674612|1639118792.219212|0.051750898361206055
1639118792.218217|1639118792.271708|0.05349111557006836
1639118792.272316|1639118792.324925|0.05260896682739258
1639118792.328001|1639118792.3799198|0.051918745040893555
1639118792.381556|1639118792.43358|0.052023887634277344
1639118792.432405|1639118792.483397|0.05099201202392578
1639118792.485504|1639118792.538381|0.052877187728881836
1639118792.5391319|1639118792.5875258|0.048393964767456055
1639118792.592293|1639118792.644428|0.05213499069213867
1639118792.645088|1639118792.697802|0.05271410942077637
1639118792.6982589|1639118792.753912|0.05565309524536133
1639118792.750614|1639118792.8049972|0.054383277893066406
1639118792.804847|1639118792.851777|0.04693007469177246
1639118792.8601868|1639118792.913277|0.05309009552001953
1639118792.911105|1639118792.960104|0.04899907112121582
1639118792.963073|1639118793.013029|0.04995608329772949
1639118793.0186188|1639118793.071049|0.052430152893066406
1639118793.072893|1639118793.123025|0.050132036209106445
1639118793.123918|1639118793.1728|0.04888200759887695
1639118793.17552|1639118793.222553|0.047033071517944336
1639118793.230211|1639118793.282838|0.0526270866394043
1639118793.282666|1639118793.33296|0.050293922424316406
1639118793.334215|1639118793.38399|0.049775123596191406
1639118793.3890991|1639118793.4365351|0.04743599891662598
1639118793.441597|1639118793.493987|0.052390098571777344
1639118793.492815|1639118793.544388|0.05157303810119629
1639118793.546439|1639118793.5981178|0.05167889595031738
1639118793.5994802|1639118793.651235|0.05175495147705078
1639118793.6523762|1639118793.704352|0.05197572708129883
1639118793.70607|1639118793.760587|0.05451703071594238
1639118793.758037|1639118793.835374|0.07733702659606934
1639118793.8094652|1639118793.883879|0.07441377639770508
1639118793.861917|1639118793.934013|0.07209587097167969
1639118793.912794|1639118793.9761438|0.06334972381591797
1639118793.964365|1639118794.0287108|0.0643458366394043
1639118794.015177|1639118794.081363|0.06618595123291016
1639118794.0698628|1639118794.131465|0.061602115631103516
1639118794.123321|1639118794.194849|0.07152795791625977
1639118794.1781151|1639118794.241916|0.06380081176757812
1639118794.232987|1639118794.3096771|0.0766901969909668
1639118794.294771|1639118794.364934|0.07016301155090332
1639118794.349044|1639118794.4166179|0.06757378578186035
1639118794.4032488|1639118794.470869|0.06762027740478516
1639118794.457709|1639118794.5244422|0.06673312187194824
1639118794.511534|1639118794.577399|0.06586503982543945
1639118794.564252|1639118794.6294641|0.06521224975585938
1639118794.616307|1639118794.6845188|0.06821179389953613
1639118794.66804|1639118794.736534|0.06849408149719238
1639118794.720981|1639118794.78671|0.06572914123535156
1639118794.776417|1639118794.8427362|0.06631922721862793
1639118794.829736|1639118794.902132|0.07239603996276855
1639118794.881558|1639118794.946453|0.0648951530456543
1639118794.933604|1639118794.9958441|0.0622401237487793
1639118794.9861388|1639118795.04941|0.06327128410339355
1639118795.039583|1639118795.103334|0.0637509822845459
1639118795.094335|1639118795.164643|0.07030797004699707
1639118795.147564|1639118795.209732|0.062168121337890625
1639118795.198279|1639118795.258817|0.06053805351257324
1639118795.251335|1639118795.315167|0.06383204460144043
1639118795.3065002|1639118795.370463|0.06396269798278809
1639118795.3587682|1639118795.435982|0.07721376419067383
1639118795.411977|1639118795.480064|0.06808686256408691
1639118795.4638562|1639118795.5382779|0.07442164421081543
1639118795.515114|1639118795.584647|0.06953287124633789
1639118795.567904|1639118795.6349251|0.06702113151550293
1639118795.6233752|1639118795.686271|0.0628957748413086
1639118795.678119|1639118795.742802|0.0646829605102539
1639118795.7311969|1639118795.797154|0.06595706939697266
1639118795.785682|1639118795.8629131|0.07723116874694824
1639118795.8404322|1639118795.9055412|0.0651090145111084
1639118795.894989|1639118795.961041|0.06605195999145508
1639118795.948137|1639118796.0099041|0.0617671012878418
1639118796.001882|1639118796.0686789|0.06679677963256836
1639118796.057302|1639118796.1356559|0.0783538818359375
1639118796.109956|1639118796.17659|0.06663393974304199
1639118796.165327|1639118796.231432|0.06610488891601562
1639118796.216107|1639118796.2854881|0.0693812370300293
1639118796.2688608|1639118796.336153|0.0672922134399414
1639118796.3234382|1639118796.389678|0.06623983383178711
1639118796.378038|1639118796.442944|0.06490612030029297
1639118796.430711|1639118796.4987168|0.06800580024719238
1639118796.486343|1639118796.553965|0.06762218475341797
1639118796.53993|1639118796.608646|0.06871581077575684
1639118796.593494|1639118796.6609752|0.06748127937316895
1639118796.6448839|1639118796.7119|0.0670161247253418
1639118796.696088|1639118796.759536|0.06344795227050781
1639118796.7499032|1639118796.816878|0.06697487831115723
1639118796.8044102|1639118796.879551|0.07514071464538574
1639118796.855029|1639118796.923125|0.06809592247009277
1639118816.909756|1639118816.9733|0.06354403495788574
1639118816.9608672|1639118817.0311658|0.07029867172241211
